Textbox_UWAGA,Textbox_UWAGA2,Textbox_TYTUL,Textbox_PARAMETRY
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 III,"41,5"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 IV,"39,0"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 V,"37,0"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 VI,"34,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 VII,"33,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 VIII,"34,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 IX,"32,9"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 X,"32,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 XI,"31,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2017 XII,"32,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 I,"32,4"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 II,"29,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 III,"28,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 IV,"29,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 V,"29,0"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 VI,"28,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 VII,"29,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 VIII,"28,6"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 IX,"29,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 X,"28,9"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 XI,"30,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2018 XII,"30,4"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 I,"31,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 II,"28,4"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 III,"27,5"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 IV,"28,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 V,"28,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 VI,"27,0"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 VII,"27,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 VIII,"28,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 IX,"29,5"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 X,"32,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 XI,"31,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2019 XII,"32,5"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 I,"37,0"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 II,"35,9"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 III,"39,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 IV,"68,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 V,"70,5"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 VI,"69,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 VII,"63,9"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 VIII,"64,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 IX,"63,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 X,"64,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 XI,"69,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2020 XII,"66,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 I,"66,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 II,"61,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 III,"61,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 IV,"63,3"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 V,"60,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 VI,"56,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 VII,"56,9"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 VIII,"57,2"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 IX,"55,1"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 X,"57,7"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 XI,"59,8"
Wyszczególnienie,Bariery działalności - niepewność ogólnej sytuacji gospodarczej [%],2021 XII,"60,4"
Wyszczególnienie,Bariery działalności - inne [%],2014 I,"6,7"
Wyszczególnienie,Bariery działalności - inne [%],2014 II,"6,8"
Wyszczególnienie,Bariery działalności - inne [%],2014 III,"7,4"
Wyszczególnienie,Bariery działalności - inne [%],2014 IV,"7,7"
Wyszczególnienie,Bariery działalności - inne [%],2014 V,"7,6"
Wyszczególnienie,Bariery działalności - inne [%],2014 VI,"7,5"
Wyszczególnienie,Bariery działalności - inne [%],2014 VII,"7,6"
Wyszczególnienie,Bariery działalności - inne [%],2014 VIII,"7,5"
Wyszczególnienie,Bariery działalności - inne [%],2014 IX,"7,2"
Wyszczególnienie,Bariery działalności - inne [%],2014 X,"7,6"
Wyszczególnienie,Bariery działalności - inne [%],2014 XI,"7,8"
Wyszczególnienie,Bariery działalności - inne [%],2014 XII,"8,0"
Wyszczególnienie,Bariery działalności - inne [%],2015 I,"7,1"
Wyszczególnienie,Bariery działalności - inne [%],2015 II,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2015 III,"7,0"
Wyszczególnienie,Bariery działalności - inne [%],2015 IV,"7,2"
Wyszczególnienie,Bariery działalności - inne [%],2015 V,"7,7"
Wyszczególnienie,Bariery działalności - inne [%],2015 VI,"7,5"
Wyszczególnienie,Bariery działalności - inne [%],2015 VII,"7,2"
Wyszczególnienie,Bariery działalności - inne [%],2015 VIII,"7,0"
Wyszczególnienie,Bariery działalności - inne [%],2015 IX,"7,0"
Wyszczególnienie,Bariery działalności - inne [%],2015 X,"7,4"
Wyszczególnienie,Bariery działalności - inne [%],2015 XI,"7,1"
Wyszczególnienie,Bariery działalności - inne [%],2015 XII,"7,4"
Wyszczególnienie,Bariery działalności - inne [%],2016 I,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2016 II,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2016 III,"6,4"
Wyszczególnienie,Bariery działalności - inne [%],2016 IV,"7,1"
Wyszczególnienie,Bariery działalności - inne [%],2016 V,"7,5"
Wyszczególnienie,Bariery działalności - inne [%],2016 VI,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2016 VII,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2016 VIII,"6,4"
Wyszczególnienie,Bariery działalności - inne [%],2016 IX,"6,7"
Wyszczególnienie,Bariery działalności - inne [%],2016 X,"6,4"
Wyszczególnienie,Bariery działalności - inne [%],2016 XI,"6,8"
Wyszczególnienie,Bariery działalności - inne [%],2016 XII,"6,4"
Wyszczególnienie,Bariery działalności - inne [%],2017 I,"5,4"
Wyszczególnienie,Bariery działalności - inne [%],2017 II,"5,2"
Wyszczególnienie,Bariery działalności - inne [%],2017 III,"4,7"
Wyszczególnienie,Bariery działalności - inne [%],2017 IV,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2017 V,"6,2"
Wyszczególnienie,Bariery działalności - inne [%],2017 VI,"6,9"
Wyszczególnienie,Bariery działalności - inne [%],2017 VII,"6,0"
Wyszczególnienie,Bariery działalności - inne [%],2017 VIII,"5,2"
Wyszczególnienie,Bariery działalności - inne [%],2017 IX,"5,3"
Wyszczególnienie,Bariery działalności - inne [%],2017 X,"5,7"
Wyszczególnienie,Bariery działalności - inne [%],2017 XI,"5,4"
Wyszczególnienie,Bariery działalności - inne [%],2017 XII,"5,7"
Wyszczególnienie,Bariery działalności - inne [%],2018 I,"6,4"
Wyszczególnienie,Bariery działalności - inne [%],2018 II,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2018 III,"5,9"
Wyszczególnienie,Bariery działalności - inne [%],2018 IV,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2018 V,"6,0"
Wyszczególnienie,Bariery działalności - inne [%],2018 VI,"5,9"
Wyszczególnienie,Bariery działalności - inne [%],2018 VII,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2018 VIII,"6,5"
Wyszczególnienie,Bariery działalności - inne [%],2018 IX,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2018 X,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2018 XI,"6,2"
Wyszczególnienie,Bariery działalności - inne [%],2018 XII,"6,5"
Wyszczególnienie,Bariery działalności - inne [%],2019 I,"4,5"
Wyszczególnienie,Bariery działalności - inne [%],2019 II,"4,4"
Wyszczególnienie,Bariery działalności - inne [%],2019 III,"4,6"
Wyszczególnienie,Bariery działalności - inne [%],2019 IV,"4,2"
Wyszczególnienie,Bariery działalności - inne [%],2019 V,"4,6"
Wyszczególnienie,Bariery działalności - inne [%],2019 VI,"4,8"
Wyszczególnienie,Bariery działalności - inne [%],2019 VII,"4,3"
Wyszczególnienie,Bariery działalności - inne [%],2019 VIII,"4,8"
Wyszczególnienie,Bariery działalności - inne [%],2019 IX,"4,8"
Wyszczególnienie,Bariery działalności - inne [%],2019 X,"4,8"
Wyszczególnienie,Bariery działalności - inne [%],2019 XI,"4,6"
Wyszczególnienie,Bariery działalności - inne [%],2019 XII,"4,6"
Wyszczególnienie,Bariery działalności - inne [%],2020 I,"2,4"
Wyszczególnienie,Bariery działalności - inne [%],2020 II,"2,6"
Wyszczególnienie,Bariery działalności - inne [%],2020 III,"2,8"
Wyszczególnienie,Bariery działalności - inne [%],2020 IV,"25,1"
Wyszczególnienie,Bariery działalności - inne [%],2020 V,"18,2"
Wyszczególnienie,Bariery działalności - inne [%],2020 VI,"13,4"
Wyszczególnienie,Bariery działalności - inne [%],2020 VII,"10,5"
Wyszczególnienie,Bariery działalności - inne [%],2020 VIII,"8,8"
Wyszczególnienie,Bariery działalności - inne [%],2020 IX,"6,7"
Wyszczególnienie,Bariery działalności - inne [%],2020 X,"7,6"
Wyszczególnienie,Bariery działalności - inne [%],2020 XI,"9,6"
Wyszczególnienie,Bariery działalności - inne [%],2020 XII,"9,1"
Wyszczególnienie,Bariery działalności - inne [%],2021 I,"7,0"
Wyszczególnienie,Bariery działalności - inne [%],2021 II,"6,2"
Wyszczególnienie,Bariery działalności - inne [%],2021 III,"6,7"
Wyszczególnienie,Bariery działalności - inne [%],2021 IV,"6,3"
Wyszczególnienie,Bariery działalności - inne [%],2021 V,"5,9"
Wyszczególnienie,Bariery działalności - inne [%],2021 VI,"4,7"
Wyszczególnienie,Bariery działalności - inne [%],2021 VII,"3,8"
Wyszczególnienie,Bariery działalności - inne [%],2021 VIII,"4,0"
Wyszczególnienie,Bariery działalności - inne [%],2021 IX,"3,9"
Wyszczególnienie,Bariery działalności - inne [%],2021 X,"3,8"
Wyszczególnienie,Bariery działalności - inne [%],2021 XI,"3,8"
Wyszczególnienie,Bariery działalności - inne [%],2021 XII,"4,4"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 I,"-30,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 II,"-32,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 III,"-19,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 IV,"-8,1"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 V,"-4,3"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 VI,"-2,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 VII,"-0,3"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 VIII,"-0,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 IX,"-3,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 X,"-6,7"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 XI,"-11,0"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2014 XII,"-21,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 I,"-25,0"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 II,"-28,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 III,"-18,0"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 IV,"-7,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 V,"-4,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 VI,"-2,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 VII,"-1,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 VIII,"-0,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 IX,"-6,0"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 X,"-7,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 XI,"-12,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2015 XII,"-19,9"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 I,"-25,4"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 II,"-27,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 III,"-19,7"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 IV,"-8,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 V,"-3,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 VI,"-1,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 VII,"-1,3"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 VIII,"-2,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 IX,"-5,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 X,"-8,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 XI,"-13,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2016 XII,"-20,7"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 I,"-24,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 II,"-24,9"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 III,"-13,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 IV,"-1,1"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 V,"-0,6"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 VI,"8,1"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 VII,"8,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 VIII,"8,5"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 IX,"5,2"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 X,"1,0"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 XI,"-1,3"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2017 XII,"-5,8"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2018 I,"-3,1"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2018 II,"-3,7"
Wyszczególnienie,Bieżący portfel zamówień na rynku krajowym,2018 III,"-0,7"
